"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm39311",0,NA,NA,NA,NA,NA
"Ndn",0.445172493888244,-1.0175130095393,6.00631008342227,-0.169407339182786,0.865476251108414,NA
"Gm32529",0.130933234378274,0,6.00631008342226,0,1,NA
"Gm32528",56.9963519973551,-1.09893376891505,0.275709553254383,-3.98583856070131,6.72422215019886e-05,0.000183349133571429
"Gm39319",0,NA,NA,NA,NA,NA
"Gm39318",1.95791399462903,-0.0898268068537805,1.85484765343804,-0.0484281319208522,0.96137503957164,0.976647872221383
"Olfr1015",0,NA,NA,NA,NA,NA
"Gm36412",29.6849351525839,2.31861789294792,0.443572872469811,5.22714087549554,1.72151334445376e-07,5.93661268481328e-07
"Ndp",0,NA,NA,NA,NA,NA
"Gm46919",0,NA,NA,NA,NA,NA
"Gm42067",24.9253759620007,0.490841125657172,0.476823221839084,1.02939853424928,0.30329243761574,0.408785459395127
"Gm42064",0.901037706687966,0.00494122473282688,3.56050057794879,0.0013877893359797,0.998892704670609,NA
"Gm42061",0.564083988112053,0,6.00631008342227,0,1,NA
"Gm42060",0.259678107076018,1.78434373098883,5.97847479762496,0.298461362034626,0.765351061615366,NA
"Snapc1",1117.02156404736,0.435810318126429,0.0886934928026811,4.91366733178485,8.93883726131684e-07,2.89678762543391e-06
"Swt1",778.685274743115,0.38060765912179,0.0785822884037757,4.84342804024912,1.27617953169227e-06,4.07504177398985e-06
"Hat1",2212.44240833389,1.38509719266435,0.0911774560435163,15.1912243746227,4.04296881731632e-52,7.9325836450103e-51
"Rbp3",0,NA,NA,NA,NA,NA
"Gm21154",0,NA,NA,NA,NA,NA
"Gm21155",0,NA,NA,NA,NA,NA
"Gm21151",0,NA,NA,NA,NA,NA
"Srfbp1",1391.67355025051,0.454212908766066,0.0766036004475574,5.9293937375309,3.04055202966355e-09,1.18734330863926e-08
